ligne,colonne,x_val,mu1,mu2,mu3
187,0,0.03548000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
188,0,0.17119999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
189,0,0.62739000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
190,0,20.71620000000000061,1.00000000000000000,0.00000000000000000,0.00000000000000000
191,0,0.61153999999999997,1.00000000000000000,0.00000000000000000,0.00000000000000000
192,0,0.09299000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
193,0,0.03537000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
194,0,0.01432000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
195,0,41.52920000000000300,0.13317136091450277,0.86682863908549723,0.00000000000000000
196,0,0.77298999999999995,1.00000000000000000,0.00000000000000000,0.00000000000000000
197,0,8.05579000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
198,0,0.54049999999999998,1.00000000000000000,0.00000000000000000,0.00000000000000000
199,0,0.03705000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
200,0,2.92399999999999993,1.00000000000000000,0.00000000000000000,0.00000000000000000
201,0,0.09604000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
202,0,13.52219999999999978,1.00000000000000000,0.00000000000000000,0.00000000000000000
203,0,0.17330999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
204,0,45.74609999999999843,0.00000000000000000,0.94358360379939843,0.05641639620060156
205,0,20.08490000000000109,1.00000000000000000,0.00000000000000000,0.00000000000000000
206,0,0.01381000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
207,0,0.13642000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
208,0,0.28960000000000002,1.00000000000000000,0.00000000000000000,0.00000000000000000
209,0,17.86670000000000158,1.00000000000000000,0.00000000000000000,0.00000000000000000
210,0,18.49820000000000064,1.00000000000000000,0.00000000000000000,0.00000000000000000
211,0,0.15098000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
212,0,0.55006999999999995,1.00000000000000000,0.00000000000000000,0.00000000000000000
213,0,22.05110000000000170,1.00000000000000000,0.00000000000000000,0.00000000000000000
214,0,0.00906000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
215,0,25.94059999999999988,0.83401978287483358,0.16598021712516639,0.00000000000000000
216,0,0.04560000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
217,0,0.14030000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
218,0,0.03237000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
219,0,0.11027000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
220,0,0.06587999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
221,0,15.57569999999999943,1.00000000000000000,0.00000000000000000,0.00000000000000000
222,0,13.07510000000000083,1.00000000000000000,0.00000000000000000,0.00000000000000000
223,0,13.35979999999999990,1.00000000000000000,0.00000000000000000,0.00000000000000000
224,0,5.82115000000000027,1.00000000000000000,0.00000000000000000,0.00000000000000000
225,0,0.09103000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
226,0,6.53875999999999991,1.00000000000000000,0.00000000000000000,0.00000000000000000
227,0,0.04297000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
228,0,0.01709000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
229,0,51.13580000000000325,0.00000000000000000,0.70126788976224319,0.29873211023775675
230,0,0.09848999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
231,0,1.05393000000000003,1.00000000000000000,0.00000000000000000,0.00000000000000000
232,0,0.10574000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
233,0,0.09266000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
234,0,3.56868000000000007,1.00000000000000000,0.00000000000000000,0.00000000000000000
235,0,0.22969000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
236,0,0.05515000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
237,0,0.13117000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
238,0,0.08387000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
239,0,0.01501000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
240,0,0.49297999999999997,1.00000000000000000,0.00000000000000000,0.00000000000000000
241,0,0.04981000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
242,0,1.20741999999999994,1.00000000000000000,0.00000000000000000,0.00000000000000000
243,0,2.36861999999999995,1.00000000000000000,0.00000000000000000,0.00000000000000000
244,0,0.01501000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
245,0,1.15172000000000008,1.00000000000000000,0.00000000000000000,0.00000000000000000
246,0,0.05425000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
247,0,0.04203000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
248,0,0.30347000000000002,1.00000000000000000,0.00000000000000000,0.00000000000000000
249,0,0.10084000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
250,0,0.08265000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
251,0,5.87204999999999977,1.00000000000000000,0.00000000000000000,0.00000000000000000
252,0,1.49632000000000009,1.00000000000000000,0.00000000000000000,0.00000000000000000
253,0,0.05602000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
254,0,0.21409000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
255,0,0.03961000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
256,0,2.31389999999999985,1.00000000000000000,0.00000000000000000,0.00000000000000000
257,0,13.67810000000000059,1.00000000000000000,0.00000000000000000,0.00000000000000000
258,0,12.04819999999999958,1.00000000000000000,0.00000000000000000,0.00000000000000000
259,0,8.26725000000000065,1.00000000000000000,0.00000000000000000,0.00000000000000000
260,0,0.37578000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
261,0,9.51362999999999914,1.00000000000000000,0.00000000000000000,0.00000000000000000
262,0,0.06263000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
263,0,0.38735000000000003,1.00000000000000000,0.00000000000000000,0.00000000000000000
264,0,0.32982000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
265,0,0.10000000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
266,0,0.03768000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
267,0,2.44668000000000019,1.00000000000000000,0.00000000000000000,0.00000000000000000
268,0,0.05059000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
269,0,0.13158000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
270,0,0.01965000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
271,0,4.87141000000000002,1.00000000000000000,0.00000000000000000,0.00000000000000000
272,0,0.97616999999999998,1.00000000000000000,0.00000000000000000,0.00000000000000000
273,0,0.07503000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
274,0,4.89822000000000024,1.00000000000000000,0.00000000000000000,0.00000000000000000
275,0,0.03932000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
276,0,0.05780000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
277,0,0.12083000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
278,0,0.08826000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
279,0,0.32543000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
280,0,0.10612000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
281,0,1.46335999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
282,0,0.78420000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
283,0,5.82401000000000035,1.00000000000000000,0.00000000000000000,0.00000000000000000
284,0,2.73396999999999979,1.00000000000000000,0.00000000000000000,0.00000000000000000
285,0,0.06127000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
286,0,0.04590000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
287,0,0.10153000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
288,0,0.35114000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
289,0,13.91339999999999932,1.00000000000000000,0.00000000000000000,0.00000000000000000
290,0,0.04294000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
291,0,9.39062999999999981,1.00000000000000000,0.00000000000000000,0.00000000000000000
292,0,9.91655000000000086,1.00000000000000000,0.00000000000000000,0.00000000000000000
293,0,37.66190000000000282,0.30704143919267957,0.69295856080732043,0.00000000000000000
294,0,15.87439999999999962,1.00000000000000000,0.00000000000000000,0.00000000000000000
295,0,1.22357999999999989,1.00000000000000000,0.00000000000000000,0.00000000000000000
296,0,0.05735000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
297,0,1.27346000000000004,1.00000000000000000,0.00000000000000000,0.00000000000000000
298,0,0.03502000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
299,0,0.07896000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
300,0,0.08244000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
301,0,0.21160999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
302,0,0.95577000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
303,0,1.42501999999999995,1.00000000000000000,0.00000000000000000,0.00000000000000000
304,0,0.27956999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
305,0,0.08221000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
306,0,7.36711000000000027,1.00000000000000000,0.00000000000000000,0.00000000000000000
307,0,0.57833999999999997,1.00000000000000000,0.00000000000000000,0.00000000000000000
308,0,0.05083000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
309,0,2.37856999999999985,1.00000000000000000,0.00000000000000000,0.00000000000000000
310,0,0.07978000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
311,0,0.02187000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
312,0,22.59710000000000107,0.98434031831896363,0.01565968168103639,0.00000000000000000
313,0,0.01439000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
314,0,0.08187000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
315,0,14.33370000000000033,1.00000000000000000,0.00000000000000000,0.00000000000000000
316,0,0.02729000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
317,0,5.69174999999999986,1.00000000000000000,0.00000000000000000,0.00000000000000000
318,0,0.08663999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
319,0,0.41238000000000002,1.00000000000000000,0.00000000000000000,0.00000000000000000
320,0,1.65660000000000007,1.00000000000000000,0.00000000000000000,0.00000000000000000
321,0,0.25386999999999998,1.00000000000000000,0.00000000000000000,0.00000000000000000
322,0,1.83376999999999990,1.00000000000000000,0.00000000000000000,0.00000000000000000
323,0,0.05646000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
324,0,0.52014000000000005,1.00000000000000000,0.00000000000000000,0.00000000000000000
325,0,0.04819000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
326,0,0.08198999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
327,0,3.69695000000000018,1.00000000000000000,0.00000000000000000,0.00000000000000000
328,0,0.13261999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
329,0,0.04113000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
330,0,0.03427000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
331,0,0.02731000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
332,0,19.60910000000000153,1.00000000000000000,0.00000000000000000,0.00000000000000000
333,0,4.22238999999999987,1.00000000000000000,0.00000000000000000,0.00000000000000000
334,0,0.15445000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
335,0,0.02985000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
336,0,0.11504000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
337,0,0.43570999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
338,0,6.96215000000000028,1.00000000000000000,0.00000000000000000,0.00000000000000000
339,0,0.10008000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
340,0,0.03578000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
341,0,0.44178000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
342,0,0.31533000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000
343,0,0.25356000000000001,1.00000000000000000,0.00000000000000000,0.00000000000000000
344,0,0.21976999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
345,0,11.08740000000000059,1.00000000000000000,0.00000000000000000,0.00000000000000000
346,0,0.26362999999999998,1.00000000000000000,0.00000000000000000,0.00000000000000000
347,0,0.19656999999999999,1.00000000000000000,0.00000000000000000,0.00000000000000000
