coef_-2.6738372270226862,coef_-2.7769842264545797,coef_1.9985320981175994,coef_1.8532799842307721,coef_3.9554261175123777,coef_3.4560162001783112,coef_3.900559450470398,coef_1.6719307102639096,coef_-1.1138106495037103,coef_3.386372380156935,coef_-2.7914327479323675,resultat
15.880322573764605,52.528101586423446,71.4226331447493,43.3297450906638,32.476503879042184,38.538318110254586,78.65328143775794,49.21940292442856,46.4343866812271,63.17516319860294,77.8972610809623,640.2127096456229
34.615578738324615,77.28447641400955,89.79026521683923,84.73294289417592,79.76787365395825,75.29441894836617,98.24551876293148,38.65188565092418,82.94811004632857,94.12788166311346,34.85729342675782,1191.940602917588
34.177298248161925,55.78371593268702,94.30094640764409,44.394243414891854,74.16710448414152,45.369923268939594,89.5912777841418,9.511047820432484,67.99282707979845,89.27935278378285,76.48417705286738,863.0645725048264
7.423131243104731,47.0430720384035,32.84240525100305,40.11782015027826,42.32666571531447,88.70831487849463,7.846154274948558,26.513925120251848,8.984360768196032,85.78592320732447,93.61266075913713,567.6140070976561
18.490556025526473,5.6224607280869865,17.894196700548136,47.30333833099587,3.9886159302242263,98.00778308001564,27.56602492409038,95.74407081221472,68.73285515795676,47.10686815096595,65.78723712183468,589.7931309029814
91.69691154722145,55.12086968054388,56.718547909441476,0.2876534304197209,38.4008176572911,17.98834439178072,22.921498200371904,12.365222662816166,80.59036167663362,44.68998450745273,74.02590200876288,-95.28919272679325
84.91691842874347,57.66451432110213,65.32893680898624,6.101398428207505,47.81893583080517,93.60975664060753,65.18025747059643,82.27639431532108,95.94490780403261,5.484517056818072,45.352841051380175,454.25186640421373
13.136702894580754,43.30031217037862,22.887064818119285,20.096182097771788,68.4382700735349,13.292661179227805,83.5637121679035,86.45532974347304,95.63757211412005,21.887715976851897,32.843696382330876,600.6662588070858
97.06939604546115,67.87386173298525,31.718956785535536,8.380225322266243,27.639421991369584,51.55789812835949,61.12016471448294,80.45054287437169,34.46405282048677,28.948091900118634,58.99392627931551,196.27605317968832
56.41206951731079,12.44087966664802,64.5291212131479,5.827096043845959,45.88280640574537,88.10405385322521,0.38421213808885746,13.020612027172174,97.5483708570137,31.394969602046828,29.051910658503356,390.18942279862296
97.68391453716005,68.88856346484738,38.71096020286018,93.8438246548223,76.38505052847003,15.836891949846066,53.31251997289067,42.798435604141396,63.36559446268792,65.6544106890666,4.796026957331145,583.528510888077
68.69277677201814,11.624574479879756,63.81806136701805,0.14274291821855245,77.21126436166934,97.13269460736946,10.626448996446792,95.75714453367874,55.078074460269846,28.377935109893226,86.1961169267662,558.6374936678445
24.84244935497889,53.2987981225383,89.30054465709145,80.60680280432672,36.74634024922221,38.29407558207515,29.452141569386292,61.18000892406209,54.7770406704563,40.89461546345859,99.26393774610928,418.66787451466183
92.00562766396929,32.15367419188162,38.34318078507307,46.358003028682795,4.203775741772608,10.512493871506512,33.52656279890924,32.27786785177307,41.3273539547265,75.52449318495292,79.03963044353496,64.0332996353417
39.635002889960404,25.004255768928584,15.93370518179914,38.63005799201073,37.748146510296095,79.72034882504472,97.1518502542682,55.18092477566551,46.18596620485731,54.70370313548507,8.18813966475538,945.0004836089356
98.41747803254981,97.78054628761332,24.683952930265075,65.63980037583758,48.37118013905487,86.48641025863964,43.22640155592388,18.552847781587566,63.63566915250048,97.17690462278074,0.3441959492155866,593.3848384398174
39.53992257576384,62.04408145995269,29.3134934337668,39.63166677692811,90.75926290875223,83.44419691363848,38.490536857498356,55.718092850642776,62.53720795676602,74.48483767094523,38.78623045709978,828.9908878763654
17.4643329284069,81.41844284001274,1.1646866341355033,48.735445196177395,33.72564305700219,95.489118192481,81.49273249319691,61.589628451722575,86.4491814266889,66.40252031857163,75.95019367230536,630.6714256306317
74.43145551200547,91.0539336891705,13.249446196110792,62.025570522572096,72.64634156354911,65.57098631396293,32.75187475809194,5.36454718800774,59.699282310290236,35.258814330417835,43.098190438174036,282.83874960267167
16.98208743988312,27.31828376614849,35.111511367034254,71.36279654210664,84.23206656597914,99.13024261517796,78.71592900756852,85.5485468707769,70.98823300233586,38.18407191281656,53.99357374916883,1116.5123948251526
10.370414801021344,40.92340947137612,57.82357822455736,90.28639823279178,38.968968341785704,11.0762077093164,72.39525731136916,82.67833036066615,54.285836992591896,26.549550750535712,81.91443283351187,565.3325528313576
84.37872433634466,7.746712186484994,62.702369260424554,38.14198433647853,67.89077945224024,75.93931460712025,62.94932982881753,46.35335932338276,50.782309436219606,45.05723273574491,62.53888032609169,734.3402867591067
61.33088464626838,22.935076118846354,59.35370720447779,49.188780607179815,54.64637186222987,55.620829463181586,9.63906936228841,18.18295027168857,42.66691601678102,90.44854186611715,48.72710325847582,591.2274414432742
10.59700617702617,46.49658004422115,94.84825175303158,82.288416325193,60.78595727785092,62.45317760080342,62.85338092257917,71.98001568450326,21.589739690578657,92.9098521081663,66.72484553200898,1120.7108718632703
52.64316212187007,45.95031578819578,84.84488940173291,46.87601301272589,58.3893808498716,3.6619785694417595,29.10375474479945,13.051583255848321,86.90793853844325,25.215338265982822,87.01328248887549,122.72788179539813
76.91111664486165,18.204260313751963,51.14362658372112,34.88089952900448,51.13762363124642,34.90239980835154,59.69704094859468,33.94524476923646,65.8404656024697,81.15728707201978,40.5257774089209,621.525808802045
92.82779143414382,60.861299003646586,91.1414636814471,69.43342229845938,36.513027865887935,23.13925087056602,30.308331415271784,61.51293624883697,50.45749364518345,11.064033154931007,12.414892926293541,295.68197013041356
94.9579244581569,98.82073487095514,16.712071342213385,54.7364404566032,25.716455508013624,47.418017050631036,33.79238326538576,18.96972170337167,28.443603551752407,11.885991806768148,88.25742638649243,-192.15692428079132
55.109990558591846,54.85874160725821,58.76339069574108,82.61003251062559,22.228481400456058,7.709485286807083,8.657302575341996,59.105465368817015,52.948594840798044,90.71626946173109,73.62676742394076,270.6990166005187
3.676850060012893,51.731765529049355,7.2066902546948475,89.38644116508875,47.412563246995234,89.82356159853767,67.30788491425817,1.1856577170351712,61.29413251262764,1.6190951356104266,50.6020793724551,595.021127798386
13.919030479330907,19.283953276536213,16.611145450353217,95.82212913892724,14.075976959293746,83.75026868885166,41.843162398171984,53.58520145422968,62.94755046100532,92.0113813322835,40.43631840046614,856.5338290764785
13.384930504890258,22.689479675528133,38.675753562671936,60.53793097301021,93.42477635298481,10.907867555150307,52.44969162952843,18.600512193800313,18.734865490137654,35.29911264264358,35.56592211602955,742.9944610471003
83.58432965768091,27.683162175326935,43.90132851803874,45.485888844367636,62.00859072866268,10.556223090238227,57.6091253019583,17.715345374222014,19.558541262508488,45.450520736814084,27.315071161977976,473.62892240094516
18.778366409884807,19.719090051976607,32.30198640659524,76.64018586782376,84.14662220755133,70.46347701490173,74.9590198125922,98.18542524688716,47.76475652229143,71.21663069252637,33.05629026523753,1240.2131136104747
0.7749838070281956,47.379556259126566,91.23213514458288,16.806599628190877,97.82811322587955,97.84983155357939,62.377864782176395,17.54104221859877,1.7386830104898165,64.38275733772475,15.075554465611418,1261.5967096097363
62.69331879291873,19.455362895646378,49.411051832585386,47.35692305101355,69.23713607169128,39.33494188902195,52.39237027605101,2.676456512983494,44.944562611444084,31.424303460329416,26.73465046565201,575.2219047273749
44.748414553590166,22.462638594974237,10.958495707905403,51.08869249536458,58.58059760382286,32.34761159980375,89.62428054143959,91.16421622077522,74.31497785933753,81.0511799815518,36.96262382399299,878.5823545163978
99.22165522687108,61.33397720794787,91.95244553846248,42.896032295034225,47.909758168585135,80.85581991366733,27.625433944351784,87.52256528823283,18.496596034166146,94.1533458695862,36.83927391302194,756.0733023740847
54.33513430093208,3.6207961913596765,19.039915989090883,26.785153853057476,58.795629629320665,78.0593537286053,97.94365606789336,35.82690737829811,19.277772016068095,80.00575339635844,62.42195616117115,961.8361872686437
48.10931791975238,5.429254218145996,11.966807741380602,42.81689493523812,85.54479378403911,81.62652191998352,30.0122383883345,49.321818422382925,87.76020702696164,66.44443740731559,76.84134441069641,702.3100911386875
27.583799096711246,81.0944992038883,26.5507433999157,87.36758335554335,8.36772007392016,99.03194876412391,12.325700532812856,45.62236339636825,72.0503752466607,31.71211873240266,12.5823935792991,417.7505105672886
18.9850657749567,39.291788311770205,58.7039772473272,79.11034539353622,4.124051000148333,82.3096933288178,4.60398638400693,81.46760994856788,7.740002281495551,65.75659983102973,56.543891583561226,625.2190505092992
38.02400732913009,57.72992097514735,11.137657349153685,51.363225601412324,1.6806680981210298,30.00164690991887,15.735406659528495,80.96100304275508,27.14253194036281,56.93008304244114,69.71464319445812,140.48741176160058
55.86911547575445,98.92590219866806,35.79123433510203,36.23831697876933,25.48729184470758,4.5859032548317575,89.90055494800313,98.76168086584279,10.013431386529593,39.99516011250793,4.012222049440462,470.1218805935164
18.60564032948201,74.36145908531006,13.70757498685814,71.9401767405344,69.53748438168326,47.80829750265423,59.1009297123995,13.140269940298023,41.06267425265592,37.167401508128464,46.92470287405259,556.383674589387
42.3519592323774,7.434608127738606,27.868697750249805,59.77248227536233,59.43554480747326,12.065867454147018,90.14831111834104,45.33017661603714,51.44418489308632,98.61986924288435,19.707075825726484,968.4476416791895
78.62844651256985,25.372276527080206,10.686949347363173,73.37358162012013,37.085090703497315,5.797953613049178,52.638750040169725,56.31929605299422,62.88262671211402,49.654435133786514,90.81073718036357,197.46661769090835
27.94914665732736,63.03676831357264,9.740012654358942,33.62254748502897,51.07883644491965,43.30690032212862,27.796857583664003,48.85527023622844,12.159492999818443,20.903347911037805,62.119896394738305,267.647611264562
58.08197513534387,80.48674355298415,5.620807052406374,59.048286000550995,1.527356879968511,87.40724257456827,15.618591380579494,77.99411442104463,46.039984342749726,7.608580789428276,72.89902372944542,22.291339058545645
56.01731749173361,18.509950460995384,17.476572295845784,35.76579660749415,28.917410054116623,15.398634237901954,84.20206549979414,29.571669404701606,1.533971432795278,44.19604882738708,29.059969892543126,522.3408230038668
81.75856323444741,7.813818212819868,28.498047135229633,20.366429438128275,11.521665463157582,47.89456603032579,55.503640671566515,16.164965055552027,37.12892975473674,96.45423350756285,99.00249825677136,327.92700145970883
68.61099640325943,57.39690594599677,27.067223914693795,84.00467664005502,58.81124115665457,27.115927680860054,19.155487472822063,21.79942023017556,36.80599686559031,83.02066469652745,65.72445867773405,371.11337357822913
75.95389966023949,59.65624331876121,68.41008648970582,32.32797896811562,69.92323969904011,78.41638224685855,12.372637323853864,82.21947985807523,25.693087873061625,38.23896570547358,41.72931866543036,555.5792713582568
9.08855903905408,18.31674485438676,64.80493119349944,32.51474925178819,56.870935066394004,84.85658307187882,73.92231288740221,23.95517432715887,33.36357274425639,36.25072149993589,53.980828836545214,906.1251915311707
48.79988593669972,10.089258868193552,7.7959524519992325,6.502136118350532,79.10160012903312,15.92562635549102,40.43609936592514,41.623115998874894,75.9064529307834,82.47584324466969,27.414204069832415,592.5878036497928
91.32976313290867,96.4255265362348,95.71361188550839,53.02408464104923,42.749558466786176,54.16380522384726,42.43164012941584,67.9724110666852,37.90287621950436,77.04715479915494,96.78660103080553,371.53856043910326
29.458785795635634,25.030747054938484,51.024860568879674,9.868953421255922,51.69239193676153,81.72494198189459,85.17726140705868,46.61724413144997,93.48120045336503,30.406066226340478,77.28585816756981,662.1823330714911
45.296453282383645,63.26088410841385,56.289938797847284,66.30742323576925,18.880660445815188,92.78368728900998,55.170499337536306,41.960470891252996,26.79893534144302,77.31369757877486,10.483129642334877,831.9885248484254
56.77096768259644,60.96880022265232,34.20380178905952,88.21979558523383,19.599709584325776,74.18736862503951,12.367145320763996,40.13960046220896,47.14193012300403,55.934978521616785,69.64769672969175,312.5076421369007
52.6287664818293,85.57292003652928,33.770489437080144,1.2771642466804622,76.32888430793179,34.01289811831906,30.422620470268992,33.37597533953088,73.80781606015164,27.371903783405305,87.36141745055697,62.05289906500195
14.287716232047243,95.85099601561807,48.365050230879646,52.24024201734847,20.70618584031074,70.46953515953372,98.76111917274699,1.4341650027276942,53.25155672674043,48.431789018480906,36.50473624588617,614.9576587345183
72.99097709017268,11.221617349255075,59.16828151635525,9.364183309297614,97.32302183308435,25.81245221140871,70.51244363349204,0.8480313052018018,60.41448230622428,99.99297070156167,95.19992173822105,675.4729817936214
16.04797498706111,14.084114228182031,9.420665594359113,4.3762263559183445,31.156571218695696,89.14896252551709,10.558448166012635,5.429670260004171,92.4193695984379,70.17199705416628,21.80475158246461,510.3408377499573
4.256123510470944,81.00482829307714,22.93079036841418,69.95884562116163,50.1531023170197,49.66983281442485,28.089682837325103,15.394754728731264,3.8978521087133955,6.696611042483591,56.849029857949674,314.1385215324116
63.09298307226411,78.90932598746996,49.747256517402775,89.31452090772312,95.76243918296392,63.71505029837458,66.96290918248008,47.98835066960089,82.59996994139847,83.66856571719654,41.90907178028613,901.8693253220476
79.47677572659573,64.73068228555599,22.83814116009164,59.27758262698802,20.663896364665703,74.8191396404208,87.82605611169353,67.54599941254989,11.07120141744925,7.390449438277368,55.61650788026215,426.4961786487862
95.26458086695837,92.80691103106984,42.76401907443266,8.970273266917971,46.91025585598694,10.183914571460772,87.68235807563828,92.32428213381635,27.79900094617166,67.28555597090757,29.272459978184873,431.93928147993233
83.27446254068668,65.61460005264243,92.46703679712279,30.717935931032258,33.462395568862966,57.802431503015804,58.121436114135726,40.692962331663594,8.636301346230157,52.99559983609067,96.76706365453816,373.44519363388224
35.690208846735175,7.273677117895383,93.67910107383767,40.130369084365526,11.930406009838945,90.7129510535853,62.98824712058014,83.01909797717668,19.964405439456755,61.794682464667694,11.160847998394008,1057.0201364276215
2.512643465038855,41.34795120458941,80.97619762608078,91.04279432428136,58.42744826982531,58.88717987030563,73.11736504694046,67.08562354061083,57.11443603336226,21.776964704637468,56.756645580540344,902.6998421339691
24.973136014334642,3.5586406266758797,24.69123875571896,82.86683759234151,44.33214949640952,18.745654470368866,38.60888944295503,28.476589887324455,57.76461354083573,22.90940995149311,19.870579660412623,532.3838408593497
49.37620014087559,76.818430713378,47.82631959279301,99.71684230385972,58.76304459325708,69.35959903827968,70.71233230793871,11.997068113791853,39.48480047340516,22.70579299072246,75.96494383756679,533.9155192893253
74.86036762470175,84.6151408360174,0.42776171377257866,20.597145773171167,10.647185705721885,41.37752231617722,51.84112281272662,39.03388861685566,24.488322241259162,0.5133938077290234,5.926394075128904,24.394764812098312
29.05760168018926,97.69144971967035,9.288589897398591,45.7426164990634,79.44650650879832,15.324074576347012,73.30620824014993,90.63289611850541,67.45519165214826,69.40739453493092,41.194723395105726,613.9413641754929
45.58299054863676,96.36640352464539,90.54129353436366,95.28638217686176,51.0331347072029,36.07472070014415,95.52622137109788,60.252084408602066,67.98960057187399,77.70057100575681,44.49842749575659,841.1093341092233
42.427501612748216,8.797292652926048,15.847292708863247,77.66173228099885,55.22762047986741,58.22162278117794,71.67966008717423,56.266552701980224,75.7682389920752,33.10866131633471,42.703459922123045,749.577226164247
32.200641158176914,99.89000645022288,11.842193124035404,29.259496479066716,45.97992954582666,39.76691187399718,60.91964972362872,48.604370335831895,76.66846319097664,98.36140037631374,9.500738295032951,583.7634643476969
60.78011497696853,9.20489468491612,76.4254515223759,37.3707771382977,19.378408153202166,31.75624147083902,41.27636720783319,30.42205424231642,5.97413283321867,76.72394238133428,88.26943260047892,448.9472892707855
94.30837427055346,47.66152187326909,95.78758692634082,31.36884520070735,62.780660436608905,26.641533812954755,75.4239585644259,48.39125784414351,95.00805926939758,69.684094548195,33.066282103710854,628.4025867006834
15.597708424799816,30.287550840058874,34.71702813802441,78.81557504142675,51.52181854898298,42.04172106517024,71.08865371255906,18.92368366430763,4.981716517434053,55.88722483782359,79.1395164932069,720.4424897859792
10.395300984917766,27.861250071035293,52.85079807215987,93.48306200640391,20.697452504057402,73.43155357279906,98.56769276462268,28.9662538186926,73.30487265996646,60.6285859396363,66.0034370026738,891.6743726199411
84.51076894685481,40.95023906906745,17.07572904274588,73.60549369821908,80.74624708547886,77.93682332234967,83.56838064571039,86.69717297780207,27.86634724228322,33.49450529704823,60.20542531707693,814.8312516909673
85.86260198535359,37.12593878781028,55.94727697457693,51.478910153267435,8.508074900923878,13.543350288697964,74.88420615682769,42.18921319745319,33.214444498701766,21.333141295750824,6.281613339022051,345.33599078898845
99.48105562680027,30.89437046998088,25.481794823322414,66.96178413331742,91.9189852247221,67.89665591477507,74.2341408091446,83.95399885335891,73.29831624311639,89.77089732718537,57.160110672514655,924.1850729821427
43.01154353582829,67.36389172913067,68.64655153318036,10.800077853256163,25.981212358457906,85.18942414684372,23.88709754402897,38.09359968977562,79.31100586454663,49.105941107183114,33.504998853089475,403.6058815279073
46.717539646747916,44.410139753736864,39.98344368318008,17.226222897155775,10.459981311766741,62.14359435666208,40.449613022477905,25.15285206589606,78.56533712565962,16.779724936912622,62.87442108802519,123.37052357391596
98.90133778901543,68.5883863520566,65.85937104346804,99.90951760102153,42.37086470985424,4.714124595784918,79.05302333401866,95.39248172474689,10.853118050650036,61.38406927641887,64.75149773571816,538.6265302983909
24.813708629263175,49.68915845470945,55.164819736609324,92.70594923913823,26.498817572741164,63.108278913475694,77.30994894758648,49.33855221108917,34.84415252110339,97.70664644050116,81.0179558622264,860.5900835204546
93.5733688637024,65.32670736143932,72.74494784649326,78.3121227425134,41.390176117971976,46.92224422892465,55.86749521610571,19.846880320371863,14.926364652444779,3.628826924939965,59.1057809826878,276.5567275285351
78.87073540500685,9.986649701153471,63.757746689780795,67.50350602969625,16.110058526688743,23.68456961131653,87.49381555723171,58.64215572217925,36.05506578091187,60.45123367096795,24.119590569138516,706.0250322621922
15.607646174379353,4.2222936448265465,13.338245997316111,94.21847862775789,57.130156039982424,11.746484399577628,40.05242562432246,61.29564662283078,33.590354465638086,2.13565424845521,95.65137280719279,385.90612967833755
62.00346847124627,62.40722554816919,5.4326014913676275,94.53988720521308,37.145600915705536,15.846046599408925,64.23223880534529,93.48714076854722,81.37652994516401,36.89938453076592,75.9980233777392,287.6852472028462
85.86261171863212,12.222363610299148,68.1548139106374,93.34764253552888,49.45050728602142,6.288854130515309,72.51217658073412,97.82851080943244,30.03171328157732,11.337223828443499,51.657012672255455,580.1630418769636
22.82548982736229,87.41091165082607,92.60489569858453,37.06693721132815,55.73698443953905,57.65341642083948,83.86371475260454,21.117108896615676,39.71641060710282,13.472690783516416,22.588702756693944,680.4674573759007
17.01685642660504,52.18510739834474,73.9441660365499,15.34450483920059,72.06273348679677,82.69273586374685,16.110586861382536,20.891210141864256,35.91027979261842,30.58431355115384,2.169005663886381,721.9131284137284
90.96377394376852,99.69624942615417,35.12707452479717,24.741368441666477,57.48377865949269,94.44189405944029,61.61450325930308,6.623306915441529,98.37926340442465,90.20459359168525,96.647503453512,337.25379707525616
16.951328725780513,45.13298710085375,10.598957665980945,43.519752605419605,32.04839562646803,63.32271408654891,55.512955973949076,4.522758648411774,78.45532729723915,62.388797994220525,44.2631602204998,511.2103557311851
73.976420714747,57.111613204127835,81.89761755906429,55.455752359812834,0.23293580444271322,59.11832469857604,33.68197082064391,83.39090368490088,42.70791875852259,99.07021538322451,90.41757244371779,431.6142209691088
17.77411325438061,4.290175066780677,90.77762834000957,6.981044357036714,6.383837369135826,3.4785901072107217,0.08933806038941006,48.39945120666695,63.861371640567,24.51459921232879,1.0775068556998169,272.34115562552705
